AGEP,SEX,RAC1P,HISP,SCHL,PINCP,MAR,ST,MIL,DIS,CIT,ENG,NP,JWTRNS,ESR,HINS1,TEN,PWGTP,state
75,1,1,1,19,43100,1,39,4,2,1,0,2,0,6,2,2,82,39
29,2,2,1,19,0,5,39,4,2,1,0,3,0,6,2,3,91,39
63,1,1,1,16,40900,1,39,2,1,1,0,2,0,6,1,1,235,39
10,2,9,1,7,-19999,5,39,0,2,1,0,3,0,0,2,3,258,39
50,1,1,1,16,75000,1,39,4,2,1,0,2,1,1,1,1,120,39
40,2,9,21,22,75000,1,39,4,2,1,0,4,11,1,1,1,277,39
16,2,1,1,13,0,5,39,0,2,1,0,2,0,6,2,2,169,39
12,1,2,1,8,-19999,5,39,0,2,1,0,3,0,0,2,3,220,39
23,1,1,1,16,71200,1,39,2,2,1,0,2,1,1,2,1,121,39
37,2,9,1,19,46000,1,39,4,2,1,0,2,1,1,1,1,174,39
63,1,1,1,16,12200,5,39,4,1,1,0,3,0,6,2,2,116,39
68,1,1,1,16,3600,1,39,4,2,1,0,2,0,6,2,2,259,39
27,1,1,1,19,30000,5,39,4,2,1,0,3,1,1,2,1,77,39
54,2,6,1,22,104000,1,39,4,2,4,2,2,1,1,1,1,79,39
77,1,1,1,18,15800,5,39,2,2,1,0,1,0,6,2,1,102,39
8,2,1,1,4,-19999,5,39,0,2,1,0,6,0,0,1,3,67,39
28,1,2,1,21,30000,1,39,4,1,1,0,5,1,1,1,2,196,39
13,1,1,1,10,-19999,5,39,0,2,1,0,4,0,0,1,1,76,39
68,2,9,1,16,33000,2,39,4,1,1,0,2,1,1,1,3,73,39
57,1,1,1,16,80000,5,39,4,2,1,0,1,1,1,1,1,74,39
77,1,2,1,16,25900,2,39,4,2,1,0,1,0,6,2,2,113,39
42,2,1,1,22,80000,1,39,4,2,1,0,6,1,1,1,1,61,39
62,1,1,1,16,20000,1,39,4,1,1,0,2,0,2,1,1,168,39
18,2,6,1,16,0,5,39,4,2,1,0,1,0,6,2,0,54,39
56,2,7,1,19,12000,5,39,4,2,3,1,2,1,1,2,3,241,39
34,1,9,3,16,9000,3,39,4,2,2,4,6,1,1,2,2,151,39
64,2,1,1,21,76300,5,39,4,2,1,0,1,1,1,2,2,111,39
19,1,1,1,16,0,5,39,4,2,1,0,4,0,6,1,1,94,39
27,1,1,1,16,40400,5,39,2,2,1,0,2,1,1,2,2,36,39
16,1,9,1,13,10700,5,39,0,2,1,0,5,1,1,1,1,165,39
3,1,1,1,1,-19999,5,39,0,2,1,0,4,0,0,1,1,97,39
33,1,1,1,24,95000,1,39,4,2,1,0,3,1,1,1,1,87,39
78,1,1,1,16,29700,3,39,4,2,1,0,1,0,6,2,3,77,39
69,2,1,1,16,18200,1,39,4,2,1,0,3,0,6,2,1,84,39
69,2,1,1,16,7600,1,39,4,2,1,0,2,0,6,1,1,111,39
62,2,1,1,16,30000,1,39,4,2,1,0,2,1,1,1,1,92,39
37,1,1,1,21,112000,3,39,2,2,1,0,1,1,1,2,1,143,39
52,1,1,1,16,3000,3,39,2,1,1,0,4,1,1,2,1,182,39
21,2,1,1,19,29000,5,39,4,2,1,0,2,1,1,1,1,128,39
36,1,1,1,16,40000,1,39,4,2,1,0,5,1,1,1,1,58,39
31,2,1,1,19,20000,5,39,4,2,1,0,5,1,1,2,1,150,39
9,2,1,1,6,-19999,5,39,0,2,1,0,5,0,0,1,1,61,39
1,2,1,1,0,-19999,5,39,0,2,1,0,4,0,0,1,1,545,39
46,2,1,1,16,35000,3,39,4,2,1,0,6,1,1,1,3,146,39
15,1,1,1,12,1200,5,39,0,2,1,0,3,0,0,1,1,69,39
69,1,1,1,21,5700,5,39,4,2,1,0,1,0,6,2,2,68,39
55,1,1,1,22,80000,1,39,4,2,1,0,3,1,1,1,1,79,39
72,2,1,1,16,0,2,39,4,1,1,0,1,0,6,2,0,43,39
55,1,2,1,17,20000,3,39,4,2,1,0,3,1,1,1,2,77,39
71,2,1,1,16,37300,1,39,4,1,1,0,2,0,6,2,2,113,39
60,1,1,1,23,180000,1,39,4,2,1,0,2,1,1,1,1,75,39
2,1,1,1,0,-19999,5,39,0,2,1,0,4,0,0,1,1,83,39
27,2,1,1,16,0,5,39,4,2,1,0,6,0,6,2,1,64,39
63,2,1,1,16,22000,5,39,4,2,1,0,2,0,6,1,1,122,39
73,2,1,1,21,58000,1,39,4,2,1,0,2,1,1,2,1,95,39
5,2,1,1,3,-19999,5,39,0,2,1,0,4,0,0,1,3,111,39
56,1,1,1,16,70000,1,39,4,2,1,0,2,1,1,2,2,289,39
40,1,2,1,19,60000,3,39,4,2,1,0,1,1,1,1,3,161,39
42,2,1,1,15,0,1,39,4,2,1,0,3,0,6,1,1,96,39
0,1,1,1,0,-19999,5,39,0,2,1,0,5,0,0,1,1,107,39
62,1,1,1,21,72000,3,39,4,2,1,0,1,11,1,1,1,400,39
32,2,1,1,22,82000,1,39,4,2,1,0,4,1,1,2,2,74,39
26,1,1,1,21,88000,1,39,4,2,1,0,2,1,1,1,1,107,39
44,2,1,1,22,9100,1,39,4,2,4,1,4,1,1,1,2,171,39
34,1,1,1,21,130000,1,39,4,2,1,0,2,1,1,1,1,326,39
26,1,2,1,16,900,5,39,4,2,1,0,3,1,1,1,3,212,39
64,1,1,1,16,20150,3,39,4,2,1,0,1,1,1,1,1,181,39
64,1,1,1,16,24000,3,39,4,1,1,0,1,1,1,2,1,268,39
55,1,1,1,16,37000,1,39,4,2,1,0,3,1,1,1,2,376,39
17,1,1,1,14,5500,5,39,4,2,1,0,4,1,1,1,1,69,39
65,2,1,1,13,19400,3,39,4,1,1,0,2,0,6,2,1,179,39
38,2,1,1,16,16600,5,39,4,1,1,0,6,0,6,2,1,88,39
10,1,2,1,7,-19999,5,39,0,2,1,0,5,0,0,2,3,378,39
58,1,2,1,15,9000,4,39,4,1,1,0,3,2,1,2,1,114,39
76,1,9,1,18,75600,3,39,2,2,1,0,2,0,6,1,3,70,39
2,1,2,1,0,-19999,5,39,0,2,1,0,3,0,0,2,3,118,39
51,2,1,1,20,36200,1,39,4,2,1,0,2,0,6,2,4,29,39
21,2,1,1,19,5000,5,39,4,2,1,0,3,11,1,1,3,510,39
65,1,1,1,22,110000,1,39,4,2,4,1,4,1,1,2,2,144,39
24,2,1,1,18,0,1,39,4,2,1,0,5,0,6,1,1,90,39
79,2,1,1,16,9800,3,39,4,2,1,0,2,0,6,1,2,409,39
41,1,1,1,16,30000,5,39,4,1,1,0,3,2,1,1,2,103,39
24,2,1,1,19,0,5,39,4,2,1,0,6,0,6,1,1,357,39
62,2,1,1,21,106000,1,39,4,2,1,0,2,1,1,1,2,48,39
75,1,1,1,14,100,1,39,2,1,1,0,3,0,6,2,2,33,39
15,1,2,1,12,0,5,39,0,2,1,0,4,0,0,1,2,87,39
49,2,1,1,21,81000,5,39,4,2,1,0,2,1,1,1,3,66,39
50,1,1,1,19,45000,1,39,2,2,1,2,2,1,1,1,2,122,39
27,2,2,1,16,10900,5,39,4,1,1,0,2,0,3,2,3,385,39
54,1,1,1,16,68000,5,39,4,2,1,0,1,1,1,1,2,161,39
29,2,1,1,20,0,1,39,4,2,1,0,4,0,6,1,1,364,39
24,2,1,1,20,45000,1,39,4,2,1,0,2,1,1,1,1,186,39
5,1,1,1,2,-19999,5,39,0,2,1,0,4,0,0,1,1,42,39
79,2,1,1,21,31510,1,39,4,2,1,0,2,12,1,2,2,143,39
40,1,1,1,21,65000,5,39,4,1,1,0,1,1,1,1,1,85,39
72,2,1,1,16,30900,1,39,4,2,1,0,2,0,6,1,2,111,39
54,2,1,1,13,0,1,39,4,2,1,0,9,0,6,2,2,150,39
11,1,1,1,9,-19999,5,39,0,2,1,0,4,0,0,1,3,638,39
15,1,1,1,13,0,5,39,0,2,1,0,3,0,0,1,1,185,39
52,1,1,1,20,85000,1,39,2,2,1,0,2,1,1,1,1,174,39
24,1,1,1,21,0,5,39,4,2,4,1,3,0,6,1,2,92,39
21,2,1,1,11,20000,5,39,4,2,1,1,6,1,1,2,1,38,39
59,2,9,1,12,5100,5,39,4,2,1,0,1,1,1,2,3,24,39
58,2,1,1,22,107000,3,39,4,2,1,0,1,11,1,1,1,65,39
24,1,1,1,16,52000,5,39,4,2,1,0,2,1,1,2,3,365,39
33,1,1,1,20,39900,3,39,4,2,1,0,5,1,1,2,1,156,39
37,1,2,1,17,42000,5,39,4,2,1,0,2,0,2,2,1,147,39
73,2,1,1,16,60000,2,39,4,2,1,0,2,0,6,1,1,68,39
9,1,1,1,6,-19999,5,39,0,2,1,0,5,0,0,1,2,213,39
17,2,1,1,14,4300,5,39,4,2,1,0,4,1,1,2,1,158,39
36,2,1,1,13,980,1,39,4,2,1,0,2,0,3,2,3,32,39
62,2,1,1,18,32000,1,39,4,2,1,0,2,1,1,1,2,89,39
9,1,1,1,6,-19999,5,39,0,2,1,0,4,0,0,1,1,107,39
21,1,1,1,16,38000,5,39,4,2,1,0,4,0,6,2,3,159,39
16,1,1,1,13,5000,5,39,0,2,1,0,5,1,1,1,1,118,39
38,1,1,1,18,22000,5,39,4,2,1,0,2,1,1,2,2,162,39
59,2,1,1,20,20000,1,39,4,2,1,0,2,1,1,1,1,112,39
10,1,1,1,7,-19999,5,39,0,2,1,0,4,0,0,1,2,239,39
41,2,1,1,19,55000,1,39,4,2,1,0,6,1,1,1,2,61,39
15,1,1,1,10,0,5,39,0,2,1,0,4,0,0,1,2,24,39
44,2,1,1,17,0,1,39,4,2,1,0,2,0,6,1,1,81,39
37,2,1,1,16,0,1,39,4,2,1,0,2,0,6,1,1,120,39
50,1,1,1,16,0,1,39,4,1,1,0,2,0,6,1,3,162,39
2,1,1,1,0,-19999,5,39,0,2,1,0,7,0,0,1,1,84,39
41,1,1,1,20,0,1,39,4,1,1,0,5,0,6,2,3,68,39
57,2,1,1,19,1500,3,39,4,1,1,0,1,1,1,2,2,77,39
17,2,1,1,14,5000,5,39,4,2,1,0,6,1,1,2,2,452,39
18,2,1,1,15,10000,5,39,4,2,1,0,3,10,1,2,3,89,39
20,2,1,1,19,4500,5,39,4,2,1,0,4,1,1,1,1,162,39
18,2,1,1,16,9000,5,39,4,2,1,0,4,1,1,1,1,232,39
70,2,1,1,18,199500,1,39,4,2,1,0,2,0,6,1,2,65,39
83,1,1,1,16,29200,1,39,2,1,1,0,2,0,6,2,2,70,39
70,1,1,1,21,148450,1,39,4,2,1,0,2,0,6,1,2,114,39
15,1,1,1,12,0,5,39,0,2,1,0,2,0,0,2,3,59,39
49,2,9,1,19,35000,3,39,4,2,1,0,5,1,1,2,3,44,39
50,2,1,1,18,0,1,39,4,2,1,0,2,0,6,1,1,239,39
73,2,1,1,18,17100,1,39,4,2,1,0,2,0,6,2,1,188,39
40,1,1,1,16,38900,5,39,4,2,1,0,4,1,1,1,2,111,39
41,2,1,1,20,50000,1,39,4,2,1,0,4,1,1,1,1,268,39
10,2,1,1,7,-19999,5,39,0,2,1,0,5,0,0,1,1,112,39
49,1,1,2,16,2300,1,39,4,2,4,1,1,0,6,2,0,51,39
1,1,1,1,0,-19999,5,39,0,2,1,0,3,0,0,1,1,93,39
28,2,1,1,21,26000,3,39,4,2,1,0,3,1,1,1,1,227,39
46,2,2,1,19,15000,5,39,4,1,1,0,3,0,3,2,3,241,39
32,1,1,1,16,45000,5,39,4,2,1,0,3,1,1,2,2,611,39
25,1,1,1,18,35800,5,39,4,2,1,0,5,0,6,2,1,114,39
43,1,1,1,14,25000,5,39,4,2,1,0,4,1,1,2,3,249,39
14,1,1,1,10,-19999,5,39,0,1,1,0,3,0,0,1,1,336,39
8,1,2,1,1,-19999,5,39,0,2,1,0,3,0,0,2,3,153,39
34,2,1,1,21,125000,1,39,4,2,1,0,4,11,1,1,1,71,39
63,1,1,1,16,75000,1,39,4,2,1,0,2,1,1,1,1,144,39
71,1,1,1,22,202500,1,39,4,2,1,0,3,0,6,2,2,151,39
21,2,2,1,18,5000,5,39,4,2,1,0,6,0,3,1,1,110,39
84,2,1,1,16,7900,1,39,4,2,1,0,2,0,6,2,2,66,39
4,2,1,1,1,-19999,5,39,0,2,1,0,4,0,0,2,3,306,39
22,1,2,1,13,6000,5,39,4,2,1,1,2,11,1,2,3,893,39
47,2,1,1,20,28000,1,39,4,2,1,0,3,11,1,1,1,87,39
62,2,1,1,16,35000,1,39,4,2,1,0,2,1,1,1,2,125,39
21,2,1,1,16,9000,5,39,4,2,1,0,2,1,1,1,3,81,39
46,2,1,1,20,32700,3,39,4,2,1,0,3,1,1,1,2,86,39
69,2,1,1,15,16800,4,39,4,2,1,0,1,0,6,2,1,133,39
0,2,2,1,0,-19999,5,39,0,2,1,0,6,0,0,2,1,308,39
73,1,1,1,21,68100,3,39,4,2,1,0,1,0,6,2,2,58,39
24,2,2,1,16,20000,5,39,4,2,1,0,3,1,1,2,2,78,39
48,2,1,1,16,0,1,39,4,2,1,0,5,0,6,1,2,169,39
2,2,1,1,0,-19999,5,39,0,2,1,0,3,0,0,1,1,53,39
15,2,1,1,11,0,5,39,0,2,1,0,4,0,0,1,1,171,39
1,2,1,1,0,-19999,5,39,0,2,1,0,3,0,0,1,1,138,39
57,2,1,1,20,35000,1,39,3,2,1,0,3,11,1,1,2,122,39
41,2,1,1,16,36000,1,39,4,2,1,0,3,1,1,1,1,202,39
13,2,1,1,10,-19999,5,39,0,2,1,0,6,0,0,1,3,71,39
13,2,2,1,10,-19999,5,39,0,2,1,0,4,0,0,2,3,104,39
4,1,1,1,1,-19999,5,39,0,2,1,0,5,0,0,1,1,134,39
33,2,1,1,19,57000,3,39,4,2,1,0,1,11,1,1,3,115,39
94,1,2,1,14,8000,5,39,4,1,1,0,1,0,6,2,0,24,39
65,1,1,1,19,18700,3,39,4,2,1,0,1,0,6,2,3,50,39
15,1,1,1,11,0,5,39,0,2,1,0,3,0,0,1,3,416,39
80,2,1,1,21,30900,1,39,4,1,1,0,2,0,6,2,3,134,39
90,2,1,1,14,8700,2,39,4,1,5,3,1,0,6,2,3,318,39
31,2,1,1,24,110000,1,39,4,2,1,0,3,0,2,1,1,188,39
16,2,1,1,12,0,5,39,0,2,1,0,5,0,6,1,1,263,39
13,1,1,1,9,-19999,5,39,0,2,1,0,4,0,0,1,1,51,39
32,1,1,1,21,22000,5,39,4,2,1,0,2,7,1,1,3,264,39
18,2,1,1,18,2000,5,39,4,2,1,0,4,0,6,1,1,508,39
78,2,1,1,14,10000,1,39,4,2,1,0,2,0,6,1,2,84,39
8,1,1,1,4,-19999,5,39,0,2,1,0,5,0,0,1,1,153,39
17,2,1,1,14,2000,5,39,4,2,1,0,4,1,1,1,1,636,39
4,1,1,1,3,-19999,5,39,0,2,1,0,3,0,0,1,2,133,39
63,2,2,1,21,124200,1,39,4,2,1,0,2,1,1,1,1,88,39
27,2,2,1,21,0,1,39,4,2,1,0,3,0,6,2,3,218,39
29,2,1,1,16,0,1,39,4,2,1,0,5,0,6,2,3,349,39
17,2,1,1,13,800,5,39,4,2,1,0,4,0,6,1,1,175,39
7,2,1,1,4,-19999,5,39,0,2,1,0,6,0,0,2,1,66,39
52,1,1,1,21,129000,1,39,4,2,1,0,2,1,1,1,2,114,39
42,1,1,1,22,72000,1,39,4,2,1,0,4,10,1,1,1,416,39
23,2,1,1,16,2500,5,39,4,1,1,0,2,0,6,2,3,129,39
18,1,1,1,16,100,5,39,4,2,1,0,3,1,1,1,1,154,39
15,2,1,1,12,3600,5,39,0,2,1,0,8,0,0,2,3,181,39
19,1,3,2,18,0,5,39,4,2,4,1,5,0,6,2,3,162,39
32,2,1,1,18,27500,1,39,4,2,1,0,5,1,1,1,1,77,39
33,1,1,1,17,70000,5,39,2,2,1,0,3,1,1,2,3,28,39
21,1,1,1,19,0,5,39,4,2,1,0,2,0,6,2,1,146,39
30,2,1,1,14,19600,2,39,4,1,1,0,4,0,2,2,3,127,39
59,1,1,1,23,251000,1,39,2,2,1,0,5,1,1,2,1,67,39
17,2,1,1,14,0,5,39,4,2,1,0,3,0,6,1,1,112,39
16,2,2,1,12,480,5,39,0,2,1,1,14,1,1,2,1,402,39
36,2,1,1,19,18000,3,39,4,1,1,0,3,0,2,2,3,74,39
17,2,1,1,13,3000,5,39,4,2,1,0,2,1,1,1,1,65,39
58,2,1,1,19,2300,3,39,4,2,1,0,2,0,3,2,1,74,39
10,2,1,1,7,-19999,5,39,0,2,1,0,5,0,0,2,1,90,39
34,2,1,1,20,42800,3,39,4,2,1,0,6,1,1,2,1,328,39
2,1,1,1,0,-19999,5,39,0,2,1,0,3,0,0,1,2,55,39
11,2,1,1,6,-19999,5,39,0,2,1,0,4,0,0,2,3,258,39
50,2,9,3,16,0,5,39,4,1,1,0,2,0,6,2,2,194,39
54,2,2,1,13,10100,4,39,4,1,1,0,1,0,6,2,3,410,39
43,2,2,1,16,24000,1,39,4,2,1,0,6,1,1,1,1,136,39
60,2,1,1,17,0,3,39,4,2,1,0,3,0,6,2,2,63,39
80,2,1,1,16,0,5,39,4,1,4,0,8,0,6,2,2,62,39
11,2,1,1,8,-19999,5,39,0,2,1,0,4,0,0,1,2,125,39
27,2,1,1,20,20900,3,39,4,2,1,0,2,1,1,2,1,332,39
12,1,1,5,8,-19999,5,39,0,2,1,0,6,0,0,1,1,79,39
40,2,1,1,22,2500,1,39,4,2,1,0,2,0,3,1,3,138,39
73,1,1,1,22,57000,1,39,4,2,1,0,2,0,6,2,1,328,39
56,2,1,1,16,14000,1,39,4,2,1,0,2,1,1,1,2,136,39
23,2,1,1,21,4700,5,39,4,1,1,0,2,10,1,2,3,315,39
48,2,9,1,22,0,1,39,2,2,4,3,4,0,6,2,3,335,39
41,2,1,1,23,2000,5,39,4,2,1,0,1,0,2,1,1,404,39
50,1,1,3,18,60000,3,39,2,2,1,0,3,1,1,1,1,340,39
59,1,1,1,16,52000,3,39,2,2,1,0,1,1,1,1,2,160,39
68,1,1,1,21,133000,4,39,4,2,3,2,1,1,1,1,1,84,39
4,2,1,1,2,-19999,5,39,0,2,1,0,3,0,0,2,3,158,39
48,1,1,1,16,90000,1,39,4,2,1,0,3,1,1,1,1,68,39
11,1,1,1,7,-19999,5,39,0,2,1,0,7,0,0,1,1,59,39
35,1,1,1,16,52000,3,39,2,2,1,0,2,1,1,1,1,576,39
20,1,2,1,19,2400,5,39,3,2,5,2,1,0,6,2,0,54,39
45,2,1,1,20,40000,1,39,4,2,1,0,4,1,1,1,1,232,39
4,2,9,1,1,-19999,5,39,0,2,1,0,4,0,0,1,1,160,39
58,2,1,1,16,0,1,39,4,2,1,0,3,0,6,2,2,80,39
67,2,2,1,16,10800,1,39,4,1,1,0,3,0,6,2,2,44,39
79,1,2,1,16,32810,2,39,2,2,1,0,1,0,6,2,2,82,39
25,1,1,1,21,32300,1,39,4,2,1,0,4,1,1,1,1,125,39
77,2,1,1,21,74410,2,39,4,2,1,0,1,0,6,1,2,73,39
0,1,9,1,0,-19999,5,39,0,2,1,0,4,0,0,2,3,76,39
51,2,1,1,21,80000,1,39,4,2,1,0,5,1,1,1,1,115,39
63,1,1,1,16,35000,3,39,4,2,1,0,1,1,1,1,2,90,39
9,1,2,1,6,-19999,5,39,0,2,1,0,2,0,0,1,3,211,39
30,2,1,1,18,38000,5,39,4,2,1,0,5,1,1,2,3,155,39
12,1,1,1,9,-19999,5,39,0,2,1,0,5,0,0,2,3,54,39
35,1,1,1,22,65000,1,39,4,2,1,0,3,1,1,1,1,163,39
7,2,1,1,3,-19999,5,39,0,2,1,0,6,0,0,1,1,60,39
67,2,1,1,22,43000,1,39,4,2,1,0,2,0,6,1,2,78,39
68,1,1,1,16,0,3,39,4,1,1,0,1,0,6,2,0,105,39
3,2,1,1,1,-19999,5,39,0,2,1,0,3,0,0,1,1,118,39
57,1,1,1,19,150000,1,39,4,2,1,0,4,11,1,1,1,128,39
22,1,1,1,16,33200,5,39,4,2,1,0,4,1,1,1,3,67,39
61,1,1,1,18,250000,1,39,2,2,1,0,2,1,1,1,3,105,39
63,2,1,1,22,0,1,39,4,1,1,0,2,0,6,2,2,71,39
35,2,1,1,18,34300,1,39,4,2,1,0,3,1,1,1,3,66,39
80,1,1,1,16,60000,2,39,3,1,1,0,1,0,6,1,2,118,39
34,2,2,1,17,39900,5,39,4,2,4,0,6,1,1,1,2,150,39
57,2,2,1,18,35800,5,39,4,1,1,0,1,1,1,2,3,99,39
49,1,1,1,21,86000,1,39,4,2,1,0,4,1,1,1,1,103,39
40,2,2,1,20,63000,5,39,4,2,1,0,3,1,1,1,1,174,39
31,1,1,1,19,60100,1,39,3,2,1,0,11,11,1,1,1,243,39
35,2,1,1,21,121000,1,39,4,2,1,0,4,1,1,1,1,73,39
73,1,1,1,21,65400,1,39,4,2,1,0,3,11,1,1,1,215,39
12,1,1,1,9,-19999,5,39,0,2,1,0,3,0,0,2,2,137,39
16,2,2,1,12,0,5,39,0,2,1,0,5,0,6,1,3,244,39
80,1,1,1,24,109700,1,39,2,2,1,0,2,0,6,1,1,72,39
11,2,1,1,8,-19999,5,39,0,2,1,0,5,0,0,2,1,242,39
42,2,2,1,16,27300,5,39,4,2,1,0,2,1,1,2,3,199,39
23,2,1,1,21,20000,5,39,4,2,1,0,2,1,1,2,1,131,39
72,1,1,1,22,49200,1,39,4,2,1,0,2,0,6,2,1,112,39
39,2,6,1,1,9000,1,39,4,2,5,0,9,1,1,2,3,377,39
58,2,1,1,19,0,1,39,4,2,1,0,2,0,6,2,1,191,39
82,1,1,1,16,26000,1,39,4,2,4,0,2,0,6,2,2,105,39
5,1,2,1,2,-19999,5,39,0,2,1,0,3,0,0,1,3,704,39
54,2,1,1,16,12000,1,39,4,2,1,0,3,0,6,2,3,90,39
19,2,1,1,16,3000,5,39,4,2,1,0,3,1,1,1,1,54,39
66,2,1,1,16,8000,1,39,4,2,1,0,2,0,6,2,1,89,39
70,1,9,1,18,8700,3,39,2,2,1,0,3,0,6,2,2,31,39
31,2,8,2,16,27000,3,39,4,2,5,3,3,1,1,2,3,580,39
12,2,1,1,9,-19999,5,39,0,2,1,0,4,0,0,1,1,45,39
52,1,1,1,21,75000,1,39,4,2,1,0,2,1,1,1,3,137,39
6,1,9,1,3,-19999,5,39,0,2,1,0,3,0,0,2,3,310,39
13,1,1,1,9,-19999,5,39,0,2,1,0,5,0,0,2,3,471,39
29,2,1,1,22,60000,5,39,4,2,1,0,2,11,1,1,3,135,39
5,2,9,1,1,-19999,5,39,0,2,1,0,6,0,0,2,3,89,39
5,2,9,1,1,-19999,5,39,0,2,1,0,2,0,0,2,3,217,39
44,2,9,15,19,0,5,39,4,1,5,0,2,0,6,2,1,297,39
52,1,1,1,17,17800,1,39,4,1,1,0,3,0,6,2,1,122,39
72,2,1,1,16,8600,1,39,4,1,1,0,2,0,6,2,2,191,39
16,1,1,3,14,0,5,39,0,2,1,0,8,0,6,2,1,81,39
28,1,1,1,19,20000,1,39,2,2,1,0,2,1,1,1,3,148,39
12,1,1,1,8,-19999,5,39,0,2,1,0,7,0,0,1,2,62,39
45,1,1,1,20,70000,3,39,4,2,1,0,3,1,1,1,2,131,39
10,1,1,1,7,-19999,5,39,0,2,1,0,4,0,0,2,3,116,39
50,2,2,1,19,29000,1,39,4,2,1,0,2,1,1,1,3,465,39
57,2,1,1,16,14000,1,39,4,2,1,0,2,0,6,1,1,57,39
53,1,1,1,20,300000,1,39,4,2,1,0,3,1,1,1,1,110,39
32,1,1,1,19,41000,1,39,4,2,1,0,5,1,1,2,1,148,39
63,2,1,1,16,28000,3,39,4,2,4,0,2,1,1,2,1,83,39
11,2,1,1,6,-19999,5,39,0,2,1,0,4,0,0,1,1,208,39
11,1,1,1,8,-19999,5,39,0,2,1,0,5,0,0,1,1,88,39
53,2,1,1,21,46620,2,39,4,2,1,0,2,1,1,2,2,57,39
7,1,1,1,4,-19999,5,39,0,2,1,0,3,0,0,1,2,180,39
29,2,1,1,16,11000,5,39,4,2,1,0,4,1,1,2,2,562,39
70,1,1,1,22,176300,1,39,4,2,1,0,2,0,6,1,1,96,39
8,2,1,1,5,-19999,5,39,0,2,1,0,4,0,0,1,2,62,39
64,1,2,1,20,11600,5,39,4,2,1,0,1,0,6,1,3,133,39
56,1,1,1,16,56000,1,39,4,2,1,0,2,1,1,1,1,96,39
15,1,1,1,12,0,5,39,0,2,1,0,4,0,0,1,2,80,39
29,2,9,1,19,20000,1,39,4,2,4,1,4,1,1,2,3,220,39
35,1,1,1,19,75000,5,39,4,2,1,1,6,1,1,1,1,139,39
29,1,1,1,1,0,5,39,4,2,1,0,2,0,6,2,2,43,39
35,2,1,1,16,0,1,39,4,2,1,0,5,0,6,1,1,144,39
19,1,1,1,16,15000,5,39,4,2,1,0,4,1,1,1,3,71,39
1,2,9,1,0,-19999,5,39,0,2,1,0,4,0,0,2,1,195,39
68,2,1,1,16,54500,3,39,4,2,1,0,1,0,6,2,1,64,39
35,1,1,1,21,63000,1,39,4,2,1,0,4,1,1,1,1,70,39
0,2,1,1,0,-19999,5,39,0,2,1,0,5,0,0,1,2,78,39
10,2,2,1,7,-19999,5,39,0,2,1,0,6,0,0,2,3,682,39
25,2,1,1,16,35000,5,39,4,2,1,0,5,1,1,2,3,79,39
44,1,1,1,21,25000,1,39,4,2,1,0,3,1,1,2,1,61,39
36,2,1,1,16,30000,5,39,4,2,1,0,4,1,1,1,1,84,39
26,2,2,1,16,28400,5,39,4,2,1,0,6,2,1,1,3,836,39
60,2,1,1,21,0,1,39,4,1,1,0,3,0,6,2,2,54,39
60,2,1,1,21,24000,1,39,4,2,1,0,2,0,2,1,3,32,39
53,2,1,1,15,15800,1,39,4,2,1,0,2,1,1,2,3,91,39
14,2,1,1,11,-19999,5,39,0,2,1,0,4,0,0,1,1,109,39
79,1,1,1,16,42800,1,39,3,2,1,0,2,0,6,1,2,61,39
52,2,2,1,16,55400,3,39,4,2,4,2,5,1,1,2,3,273,39
34,2,1,1,19,0,1,39,4,2,1,0,3,0,6,2,3,213,39
56,1,1,1,21,88000,1,39,4,2,1,0,2,1,1,1,2,127,39
81,2,1,1,16,45100,2,39,4,2,1,0,3,0,6,1,1,66,39
79,1,1,1,16,35250,1,39,2,1,1,0,2,0,6,2,2,131,39
17,1,1,1,11,0,5,39,4,2,1,0,2,0,6,2,3,201,39
70,1,1,1,16,25100,1,39,4,2,1,0,2,1,1,2,1,87,39
45,2,2,1,12,14200,5,39,4,2,1,0,1,0,6,2,3,192,39
48,2,6,1,24,99800,1,39,4,2,4,1,4,1,1,1,1,128,39
34,2,1,1,19,0,1,39,4,2,1,0,5,0,6,1,2,128,39
68,1,1,1,21,33100,2,39,4,2,1,0,3,0,6,2,1,60,39
77,2,1,2,16,24000,2,39,4,1,1,0,1,0,6,2,2,255,39
65,2,1,1,16,14400,3,39,4,2,1,0,5,0,3,2,3,270,39
20,2,2,1,16,20000,5,39,4,1,1,0,1,1,1,1,3,425,39
59,1,1,1,21,98000,1,39,4,2,1,0,2,1,1,2,1,230,39
17,1,2,1,15,3800,5,39,4,2,1,0,7,0,6,1,1,49,39
49,1,1,1,16,0,5,39,4,2,1,0,2,0,6,1,3,132,39
55,2,1,1,19,15600,1,39,4,2,1,0,2,1,1,1,1,103,39
37,2,1,1,19,85000,5,39,4,1,1,0,1,1,1,1,3,118,39
3,1,1,1,2,-19999,5,39,0,2,1,0,3,0,0,1,1,129,39
33,1,1,1,15,45000,1,39,4,2,1,0,4,1,1,1,1,131,39
10,2,1,1,6,-19999,5,39,0,2,1,0,3,0,0,2,1,141,39
8,1,1,1,4,-19999,5,39,0,2,1,0,5,0,0,1,1,58,39
78,1,1,1,22,60000,2,39,2,1,1,0,1,0,6,2,2,73,39
1,1,2,1,0,-19999,5,39,0,2,1,0,6,0,0,2,3,218,39
